s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2000-10-06;970790400000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.61;0.64;-3.06;44.2;ESTAVEL
2000-10-09;971049600000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.59;0.64;-3.03;44.2;ESTAVEL
2000-10-10;971136000000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.56;0.64;-2.99;44.2;ESTAVEL
2000-10-11;971222400000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.53;0.64;-2.96;44.2;ESTAVEL
2000-10-12;971308800000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.5;0.64;-2.93;44.2;ESTAVEL
2000-10-13;971395200000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.47;0.64;-2.9;44.2;ESTAVEL
2000-10-16;971654400000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.44;0.64;-2.86;44.2;ESTAVEL
2000-10-17;971740800000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;0;stock;0.39;-2.42;0.64;-2.83;44.2;ESTAVEL
2000-10-18;971827200000;CYRE3.SA;0.6;0.6;0.59;0.59;0.36;24000;stock;0.39;-7.47;0.64;-7.45;14.43;SUBIR
2000-10-19;971913600000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.4;0.64;-7.38;14.43;ESTAVEL
2000-10-20;972000000000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.32;0.64;-7.3;14.43;ESTAVEL
2000-10-23;972259200000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.24;0.64;-7.22;14.43;ESTAVEL
2000-10-24;972345600000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.16;0.64;-7.15;14.43;ESTAVEL
2000-10-25;972432000000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.09;0.63;-7.07;14.43;ESTAVEL
2000-10-26;972518400000;CYRE3.SA;0.59;0.59;0.59;0.59;0.36;0;stock;0.39;-7.02;0.63;-7.0;14.43;ESTAVEL
2000-10-27;972604800000;CYRE3.SA;0.62;0.62;0.62;0.62;0.38;240000;stock;0.39;-1.83;0.63;-2.24;59.86;ESTAVEL
2000-10-30;972864000000;CYRE3.SA;0.6;0.6;0.57;0.57;0.35;32000;stock;0.39;-9.48;0.63;-10.02;32.22;ESTAVEL
2000-10-31;972950400000;CYRE3.SA;0.54;0.54;0.54;0.54;0.33;232000;stock;0.39;-14.51;0.63;-14.62;24.2;SUBIR
2000-11-01;973036800000;CYRE3.SA;0.54;0.54;0.54;0.54;0.33;0;stock;0.39;-14.37;0.63;-14.48;24.2;ESTAVEL
