s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2020-11-25;1606262400000;LWSA3.SA;16.0;16.75;15.95;16.64;16.46;6338000;stock;12.79;28.69;12.93;28.7;47.97;ESTAVEL
2020-11-26;1606348800000;LWSA3.SA;16.64;17.09;16.34;16.96;16.78;3630400;stock;12.84;30.72;12.98;30.71;50.9;ESTAVEL
2020-11-27;1606435200000;LWSA3.SA;17.05;17.24;16.83;16.88;16.7;2354000;stock;12.88;29.65;13.02;29.65;50.14;ESTAVEL
2020-11-30;1606694400000;LWSA3.SA;16.9;17.19;16.27;16.53;16.36;4555600;stock;12.92;26.62;13.06;26.57;46.93;ESTAVEL
2020-12-01;1606780800000;LWSA3.SA;16.5;16.79;15.8;16.19;16.02;7663200;stock;12.96;23.65;13.1;23.63;43.9;ESTAVEL
2020-12-02;1606867200000;LWSA3.SA;16.0;16.27;15.68;15.81;15.64;3963600;stock;12.99;20.43;13.13;20.44;40.74;ESTAVEL
2020-12-03;1606953600000;LWSA3.SA;15.93;16.07;15.76;15.78;15.61;3844800;stock;13.02;19.92;13.16;19.93;40.49;ESTAVEL
2020-12-04;1607040000000;LWSA3.SA;16.12;16.12;15.58;15.7;15.53;2814000;stock;13.05;19.05;13.19;19.06;39.8;ESTAVEL
2020-12-07;1607299200000;LWSA3.SA;15.79;16.24;15.68;15.76;15.59;3907200;stock;13.07;19.24;13.22;19.25;40.62;ESTAVEL
2020-12-08;1607385600000;LWSA3.SA;15.9;16.03;15.61;15.93;15.76;2576000;stock;13.1;20.26;13.25;20.26;43.0;ESTAVEL
2020-12-09;1607472000000;LWSA3.SA;16.0;16.9;15.91;15.92;15.78;10169200;stock;13.13;20.14;13.28;19.91;43.29;ESTAVEL
2020-12-10;1607558400000;LWSA3.SA;15.95;16.3;15.25;16.21;16.07;7894000;stock;13.17;22.04;13.31;21.79;47.44;ESTAVEL
2020-12-11;1607644800000;LWSA3.SA;16.24;16.72;15.83;15.9;15.76;7483200;stock;13.2;19.42;13.34;19.2;43.75;ESTAVEL
2020-12-14;1607904000000;LWSA3.SA;16.25;17.12;16.04;16.77;16.63;7592800;stock;13.24;25.64;13.38;25.36;54.45;ESTAVEL
2020-12-15;1607990400000;LWSA3.SA;16.77;17.08;16.38;16.76;16.62;3889600;stock;13.27;25.2;13.42;24.93;54.32;ESTAVEL
2020-12-16;1608076800000;LWSA3.SA;16.82;17.07;16.67;17.0;16.85;3015600;stock;13.31;26.55;13.46;26.33;56.83;ESTAVEL
2020-12-17;1608163200000;LWSA3.SA;17.0;18.11;16.99;17.7;17.54;7016400;stock;13.36;31.27;13.5;31.07;63.34;ESTAVEL
2020-12-18;1608249600000;LWSA3.SA;17.7;18.58;17.58;18.54;18.38;6560800;stock;13.42;36.97;13.56;36.72;69.39;ESTAVEL
2020-12-21;1608508800000;LWSA3.SA;18.0;19.0;17.83;18.14;17.98;6579600;stock;13.47;33.48;13.61;33.26;63.97;ESTAVEL
2020-12-22;1608595200000;LWSA3.SA;18.36;18.91;18.32;18.46;18.3;5668400;stock;13.52;35.32;13.67;35.08;66.24;ESTAVEL
2020-12-23;1608681600000;LWSA3.SA;18.63;19.26;18.6;19.23;19.06;6327200;stock;13.59;40.29;13.73;40.07;70.93;CAIR
2020-12-28;1609113600000;LWSA3.SA;19.26;19.88;19.25;19.69;19.52;3862800;stock;13.65;42.98;13.8;42.73;73.34;CAIR
2020-12-29;1609200000000;LWSA3.SA;19.78;19.92;18.81;18.98;18.81;4726000;stock;13.71;37.2;13.85;37.01;64.45;ESTAVEL
2020-12-30;1609286400000;LWSA3.SA;19.1;20.38;19.0;20.12;19.94;8790400;stock;13.78;44.71;13.92;44.51;70.56;CAIR
