s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2000-10-06;970790400000;VIVT3.SA;20.3;20.5;19.5;20.2;6.08;18;stock;7.38;-17.61;24.52;-17.61;42.21;ESTAVEL
2000-10-09;971049600000;VIVT3.SA;19.9;19.97;19.35;19.8;5.96;60;stock;7.36;-19.06;24.46;-19.06;38.37;ESTAVEL
2000-10-10;971136000000;VIVT3.SA;20.0;20.0;19.51;19.51;5.87;13;stock;7.35;-20.09;24.41;-20.06;35.75;ESTAVEL
2000-10-11;971222400000;VIVT3.SA;19.53;19.9;19.5;19.56;5.89;63;stock;7.33;-19.64;24.35;-19.67;36.78;ESTAVEL
2000-10-12;971308800000;VIVT3.SA;19.56;19.56;19.56;19.56;5.89;0;stock;7.31;-19.46;24.29;-19.49;36.78;ESTAVEL
2000-10-13;971395200000;VIVT3.SA;19.11;19.44;18.63;19.44;5.85;14;stock;7.3;-19.82;24.24;-19.8;35.46;ESTAVEL
2000-10-16;971654400000;VIVT3.SA;19.1;19.1;18.65;18.7;5.63;16;stock;7.28;-22.64;24.18;-22.65;29.22;SUBIR
2000-10-17;971740800000;VIVT3.SA;18.82;19.0;18.01;18.81;5.66;17;stock;7.26;-22.03;24.12;-22.0;31.0;ESTAVEL
2000-10-18;971827200000;VIVT3.SA;18.5;18.78;18.3;18.5;5.57;43;stock;7.24;-23.06;24.05;-23.08;28.67;SUBIR
2000-10-19;971913600000;VIVT3.SA;19.4;19.4;18.51;18.54;5.58;14;stock;7.22;-22.72;23.99;-22.71;29.31;SUBIR
2000-10-20;972000000000;VIVT3.SA;18.79;18.81;18.3;18.3;5.51;10;stock;7.2;-23.49;23.92;-23.51;27.46;SUBIR
2000-10-23;972259200000;VIVT3.SA;18.1;18.4;18.1;18.1;5.45;17;stock;7.18;-24.11;23.86;-24.14;25.95;SUBIR
2000-10-24;972345600000;VIVT3.SA;18.1;18.1;18.1;18.1;5.45;0;stock;7.16;-23.9;23.79;-23.93;25.95;ESTAVEL
2000-10-25;972432000000;VIVT3.SA;18.49;18.5;17.85;18.0;5.42;22;stock;7.14;-24.11;23.73;-24.14;25.15;SUBIR
2000-10-26;972518400000;VIVT3.SA;18.0;18.6;17.85;18.58;5.59;16;stock;7.12;-21.54;23.67;-21.5;37.02;ESTAVEL
2000-10-27;972604800000;VIVT3.SA;18.8;19.0;18.55;18.55;5.58;9;stock;7.11;-21.49;23.61;-21.44;36.65;ESTAVEL
2000-10-30;972864000000;VIVT3.SA;18.4;18.55;18.0;18.4;5.54;9;stock;7.09;-21.86;23.55;-21.88;35.15;ESTAVEL
2000-10-31;972950400000;VIVT3.SA;18.5;18.5;18.11;18.15;5.46;31;stock;7.07;-22.79;23.49;-22.74;32.29;ESTAVEL
2000-11-01;973036800000;VIVT3.SA;18.2;18.29;17.51;18.2;5.48;23;stock;7.05;-22.31;23.43;-22.33;33.74;ESTAVEL
2000-11-02;973123200000;VIVT3.SA;18.2;18.2;18.2;18.2;5.48;0;stock;7.04;-22.12;23.37;-22.14;33.74;ESTAVEL
2000-11-03;973209600000;VIVT3.SA;18.2;18.49;17.2;17.2;5.18;28;stock;7.02;-26.16;23.31;-26.2;24.58;SUBIR
2000-11-06;973468800000;VIVT3.SA;17.71;18.0;17.7;18.0;5.42;15;stock;7.0;-22.54;23.25;-22.57;38.88;ESTAVEL
2000-11-07;973555200000;VIVT3.SA;17.7;18.2;17.7;18.05;5.43;27;stock;6.98;-22.21;23.19;-22.16;39.39;ESTAVEL
2000-11-08;973641600000;VIVT3.SA;18.1;18.5;17.7;17.7;5.33;14;stock;6.96;-23.44;23.13;-23.47;36.11;ESTAVEL
2000-11-09;973728000000;VIVT3.SA;18.0;18.2;17.8;17.96;5.41;9;stock;6.94;-22.09;23.07;-22.15;40.39;ESTAVEL
