s_open_time;open_time;ticker;open;high;low;close;adj_close;volume;ticker_type;ema_adj_close_200p;ema_adj_close_200p_diff;ema_close_200p;ema_close_200p_diff;rsi;previsao
2005-04-06;1112745600000;GOLL4.SA;32.5;33.0;32.0;32.0;29.19;4600;stock;32.14;-9.17;35.23;-9.18;31.33;ESTAVEL
2005-04-07;1112832000000;GOLL4.SA;32.45;32.8;32.45;32.8;29.92;5600;stock;32.11;-6.83;35.21;-6.83;35.66;ESTAVEL
2005-04-08;1112918400000;GOLL4.SA;32.85;36.03;32.85;35.09;32.01;69000;stock;32.11;-0.31;35.2;-0.33;46.12;ESTAVEL
2005-04-11;1113177600000;GOLL4.SA;36.74;36.74;33.5;34.0;31.01;7200;stock;32.1;-3.39;35.19;-3.38;42.55;ESTAVEL
2005-04-12;1113264000000;GOLL4.SA;34.1;36.0;33.8;35.5;32.69;15700;stock;32.1;1.82;35.19;0.87;49.6;ESTAVEL
2005-04-13;1113350400000;GOLL4.SA;35.5;37.23;35.5;36.8;33.88;17900;stock;32.13;5.46;35.21;4.51;53.92;ESTAVEL
2005-04-14;1113436800000;GOLL4.SA;37.45;37.65;35.6;35.8;32.96;22900;stock;32.13;2.57;35.22;1.65;50.33;ESTAVEL
2005-04-15;1113523200000;GOLL4.SA;36.0;36.5;35.85;36.0;33.15;13000;stock;32.15;3.12;35.23;2.19;51.05;ESTAVEL
2005-04-18;1113782400000;GOLL4.SA;36.8;36.8;36.0;36.4;33.52;2900;stock;32.16;4.22;35.24;3.29;52.51;ESTAVEL
2005-04-19;1113868800000;GOLL4.SA;36.8;36.8;35.0;35.7;32.87;19900;stock;32.17;2.18;35.25;1.29;49.71;ESTAVEL
2005-04-20;1113955200000;GOLL4.SA;34.3;35.44;33.5;35.44;32.63;4700;stock;32.18;1.41;35.25;0.54;48.69;ESTAVEL
2005-04-22;1114128000000;GOLL4.SA;34.9;34.9;34.0;34.9;32.14;1500;stock;32.17;-0.11;35.25;-0.98;46.57;ESTAVEL
2005-04-25;1114387200000;GOLL4.SA;34.84;34.84;34.11;34.5;31.77;5500;stock;32.17;-1.24;35.24;-2.09;44.98;ESTAVEL
2005-04-26;1114473600000;GOLL4.SA;34.0;34.8;33.5;34.0;31.31;26400;stock;32.16;-2.64;35.22;-3.47;43.01;ESTAVEL
2005-04-27;1114560000000;GOLL4.SA;34.0;35.74;33.31;34.5;31.77;14700;stock;32.16;-1.2;35.21;-2.03;45.57;ESTAVEL
2005-04-28;1114646400000;GOLL4.SA;35.12;36.88;35.12;36.88;33.96;1072600;stock;32.18;5.54;35.23;4.67;55.78;ESTAVEL
2005-04-29;1114732800000;GOLL4.SA;36.02;36.5;34.8;35.41;32.6;139500;stock;32.18;1.3;35.24;0.5;49.56;ESTAVEL
2005-05-02;1114992000000;GOLL4.SA;36.0;36.6;36.0;36.4;33.52;180600;stock;32.2;4.11;35.25;3.27;53.35;ESTAVEL
2005-05-03;1115078400000;GOLL4.SA;36.6;37.49;36.31;37.3;34.34;110000;stock;32.22;6.58;35.27;5.75;56.48;ESTAVEL
2005-05-04;1115164800000;GOLL4.SA;37.3;37.75;37.2;37.75;34.76;40600;stock;32.25;7.79;35.3;6.94;58.04;ESTAVEL
2005-05-05;1115251200000;GOLL4.SA;37.5;37.9;36.35;36.94;34.01;28800;stock;32.27;5.4;35.32;4.59;54.31;ESTAVEL
2005-05-06;1115337600000;GOLL4.SA;37.89;38.74;36.51;38.74;35.67;241400;stock;32.31;10.41;35.36;9.57;60.38;ESTAVEL
2005-05-09;1115596800000;GOLL4.SA;38.25;39.05;37.7;38.9;35.82;55600;stock;32.35;10.74;35.4;9.9;60.89;ESTAVEL
2005-05-10;1115683200000;GOLL4.SA;39.85;39.85;37.93;38.69;35.62;146500;stock;32.38;10.0;35.43;9.19;59.79;ESTAVEL
2005-05-11;1115769600000;GOLL4.SA;38.99;39.5;38.8;39.29;36.18;88500;stock;32.42;11.58;35.48;10.75;61.86;ESTAVEL
2005-05-12;1115856000000;GOLL4.SA;39.29;40.2;39.15;39.2;36.09;34400;stock;32.47;11.17;35.52;10.37;61.32;ESTAVEL
2005-05-13;1115942400000;GOLL4.SA;39.0;40.2;39.0;39.0;35.91;90300;stock;32.5;10.48;35.56;9.69;60.17;ESTAVEL
2005-05-16;1116201600000;GOLL4.SA;39.0;39.1;37.02;39.1;36.0;74300;stock;32.54;10.63;35.59;9.85;60.57;ESTAVEL
2005-05-17;1116288000000;GOLL4.SA;38.06;39.0;37.6;38.85;35.77;147500;stock;32.58;9.8;35.63;9.04;58.95;ESTAVEL
2005-05-18;1116374400000;GOLL4.SA;38.5;39.9;38.01;38.5;35.45;275000;stock;32.61;8.71;35.66;7.96;56.69;ESTAVEL
2005-05-19;1116460800000;GOLL4.SA;37.61;38.5;37.2;38.1;35.08;20400;stock;32.64;7.48;35.69;6.75;54.1;ESTAVEL
2005-05-20;1116547200000;GOLL4.SA;37.7;37.7;36.57;36.99;34.06;163000;stock;32.65;4.31;35.7;3.6;47.64;ESTAVEL
2005-05-23;1116806400000;GOLL4.SA;36.4;37.0;35.11;36.44;33.55;40200;stock;32.66;2.72;35.71;2.04;44.76;ESTAVEL
2005-05-24;1116892800000;GOLL4.SA;36.49;36.97;36.27;36.97;34.04;70300;stock;32.68;4.17;35.73;3.48;48.01;ESTAVEL
2005-05-25;1116979200000;GOLL4.SA;36.59;36.59;35.58;36.05;33.19;118900;stock;32.68;1.55;35.73;0.9;43.26;ESTAVEL
2005-05-27;1117152000000;GOLL4.SA;37.41;37.5;36.7;37.5;34.53;23500;stock;32.7;5.58;35.75;4.9;51.42;ESTAVEL
2005-05-30;1117411200000;GOLL4.SA;37.5;39.0;37.5;39.0;35.91;9600;stock;32.74;9.69;35.78;8.99;58.11;ESTAVEL
2005-05-31;1117497600000;GOLL4.SA;39.0;40.0;37.5;39.89;36.73;783600;stock;32.78;12.04;35.83;11.33;61.5;ESTAVEL
2005-06-01;1117584000000;GOLL4.SA;39.88;41.88;38.98;39.3;36.19;230800;stock;32.82;10.27;35.87;9.57;58.16;ESTAVEL
2005-06-02;1117670400000;GOLL4.SA;39.99;39.99;36.5;37.37;34.41;274000;stock;32.84;4.79;35.88;4.14;48.76;ESTAVEL
2005-06-03;1117756800000;GOLL4.SA;38.4;38.4;36.0;36.9;33.98;98200;stock;32.85;3.44;35.9;2.8;46.8;ESTAVEL
2005-06-06;1118016000000;GOLL4.SA;36.2;37.31;36.0;37.3;34.34;135800;stock;32.87;4.48;35.91;3.87;48.66;ESTAVEL
2005-06-07;1118102400000;GOLL4.SA;36.89;36.89;34.58;35.99;33.14;163200;stock;32.87;0.82;35.91;0.22;43.22;ESTAVEL
2005-06-08;1118188800000;GOLL4.SA;36.54;36.54;35.2;35.75;32.92;41500;stock;32.87;0.15;35.91;-0.44;42.28;ESTAVEL
2005-06-09;1118275200000;GOLL4.SA;35.9;35.98;35.1;35.7;32.87;6800;stock;32.87;-0.0;35.91;-0.58;42.06;ESTAVEL
2005-06-10;1118361600000;GOLL4.SA;36.3;36.3;35.5;36.05;33.19;15400;stock;32.87;0.96;35.91;0.39;44.09;ESTAVEL
